date,rank,song,artist
1946-04-13,1,Oh! What it Seemed to Be,Frankie Carle
1946-04-20,1,Oh! What it Seemed to Be,Frankie Carle
1946-04-27,1,I'm A Big Girl Now,Sammy Kaye
1946-05-04,1,"Prisoner of Love""♪",Perry Como
1946-05-11,1,"Prisoner of Love""♪",Perry Como
1946-05-18,1,"Prisoner of Love""♪",Perry Como
1946-05-25,1,The Gypsy,The Ink Spots
1946-06-01,1,The Gypsy,The Ink Spots
1946-06-08,1,The Gypsy,The Ink Spots
1946-06-15,1,The Gypsy,The Ink Spots
1946-06-22,1,The Gypsy,The Ink Spots
1946-06-29,1,The Gypsy,The Ink Spots
1946-07-06,1,The Gypsy,The Ink Spots
1946-07-13,1,The Gypsy,The Ink Spots
1946-07-20,1,The Gypsy,The Ink Spots
1946-07-27,1,The Gypsy,The Ink Spots
1946-08-03,1,Surrender,Perry Como
1946-08-10,1,To Each His Own,Eddy Howard
