date,rank,song,artist
2000-08-27,1,I'm Outta Love,Anastacia
2000-09-03,1,Music,Madonna
2000-09-10,1,Music,Madonna
2000-09-17,1,Music,Madonna
2000-09-24,1,On a Night Like This,Kylie Minogue
2000-10-01,1,Music,Madonna
2000-10-08,1,Most Girls,Pink
2000-10-15,1,On a Night Like This,Kylie Minogue
2000-10-22,1,Beautiful Day,U2
2000-10-29,1,Groovejet,Spiller featuring Sophie Ellis-Bextor
2000-11-05,1,Groovejet,Spiller featuring Sophie Ellis-Bextor
2000-11-12,1,Groovejet,Spiller featuring Sophie Ellis-Bextor
2000-11-19,1,Teenage Dirtbag,Wheatus
2000-11-26,1,Who Let the Dogs Out?,Baha Men
2000-12-03,1,Who Let the Dogs Out?,Baha Men
2000-12-10,1,Who Let the Dogs Out?,Baha Men
2000-12-17,1,Who Let the Dogs Out?,Baha Men
2000-12-24,1,Teenage Dirtbag,Wheatus
2000-12-31,1,Teenage Dirtbag,Wheatus
2001-01-01,1,Independent Women,Destiny's Child
2001-01-07,1,Teenage Dirtbag,Wheatus
2001-01-08,1,Dance With Me,Debelah Morgan
2001-01-08,1,Independent Women,Destiny's Child
