date,rank,song,artist
2009-10-30,1,Bodies,Robbie Williams
2009-11-06,1,Bodies,Robbie Williams
2009-11-13,1,Bodies,Robbie Williams
2009-11-20,1,Bodies,Robbie Williams
2009-11-27,1,Bad Romance,Lady Gaga
2009-12-04,1,Bad Romance,Lady Gaga
2009-12-11,1,Bad Romance,Lady Gaga
2009-12-18,1,Bad Romance,Lady Gaga
2009-12-25,1,Bad Romance,Lady Gaga
2010-01-01,1,No Top 40 released,No Top 40 released
2010-01-08,1,Bad Romance,Lady Gaga
2010-01-15,1,Bad Romance,Lady Gaga
2010-01-22,1,Tik Tok,Kesha
2010-01-29,1,Tik Tok,Kesha
2010-02-05,1,Tik Tok,Kesha
2010-02-12,1,Tik Tok,Kesha
2010-02-19,1,Tik Tok,Kesha
2010-02-26,1,Tik Tok,Kesha
2010-03-05,1,Tik Tok,Kesha
2010-03-12,1,Tik Tok,Kesha
2010-03-19,1,Tik Tok,Kesha
2010-03-26,1,Alors on danse,Stromae
2010-04-02,1,Alors on danse,Stromae
2010-04-09,1,Alors on danse,Stromae
2010-04-16,1,Alors on danse,Stromae
2010-04-23,1,Alors on danse,Stromae
2010-04-30,1,Don't Believe,Mehrzad Marashi
2010-05-07,1,Don't Believe,Mehrzad Marashi
2010-05-14,1,Don't Believe,Mehrzad Marashi
2010-05-21,1,Don't Believe,Mehrzad Marashi
2010-05-28,1,Wavin' Flag,K'naan
2010-06-04,1,Wavin' Flag,K'naan
2010-06-11,1,Wavin' Flag,K'naan
2010-06-18,1,Wavin' Flag,K'naan
2010-06-25,1,Waka Waka,Shakira featuring Freshlyground
2010-07-02,1,Waka Waka,Shakira featuring Freshlyground
2010-07-09,1,Waka Waka,Shakira featuring Freshlyground
2010-07-16,1,Waka Waka,Shakira featuring Freshlyground
2010-07-23,1,Waka Waka,Shakira featuring Freshlyground
2010-07-30,1,Waka Waka,Shakira featuring Freshlyground
2010-08-06,1,We No Speak Americano,Yolanda Be Cool & DCUP
2010-08-13,1,We No Speak Americano,Yolanda Be Cool & DCUP
2010-08-20,1,We No Speak Americano,Yolanda Be Cool & DCUP
2010-08-27,1,We No Speak Americano,Yolanda Be Cool & DCUP
2010-09-03,1,We No Speak Americano,Yolanda Be Cool & DCUP
2010-09-10,1,We No Speak Americano,Yolanda Be Cool & DCUP
2010-09-17,1,We No Speak Americano,Yolanda Be Cool & DCUP
2010-09-24,1,Love the Way You Lie,Eminem featuring Rihanna
2010-10-01,1,Love the Way You Lie,Eminem featuring Rihanna
2010-10-08,1,Love the Way You Lie,Eminem featuring Rihanna
2010-10-15,1,Love the Way You Lie,Eminem featuring Rihanna
2010-10-22,1,Love the Way You Lie,Eminem featuring Rihanna
2010-10-29,1,Only Girl,Rihanna
2010-11-05,1,Only Girl,Rihanna
2010-11-12,1,Oida Taunz!,Trackshittaz
2010-11-19,1,Only Girl,Rihanna
2010-11-26,1,Just the Way You Are,Bruno Mars
2010-12-03,1,Barbra Streisand,Duck Sauce
2010-12-10,1,The Time,The Black Eyed Peas
2010-12-17,1,The Time,The Black Eyed Peas
2010-12-24,1,The Time,The Black Eyed Peas
2010-12-31,1,No Top 40 released,No Top 40 released
2011-01-07,1,The Time,The Black Eyed Peas
2011-01-14,1,The Time,The Black Eyed Peas
2011-01-21,1,The Time,The Black Eyed Peas
2011-01-28,1,Guuugarutz,Trackshittaz
2011-02-04,1,Hello,Martin Solveig & Dragonette
2011-02-11,1,Should Have Let You Love Me,Cornelia Mooswalder
2011-02-18,1,Hello,Martin Solveig & Dragonette
2011-02-25,1,Hello,Martin Solveig & Dragonette
2011-03-04,1,Hello,Martin Solveig & Dragonette
2011-03-11,1,Hello,Martin Solveig & Dragonette
2011-03-18,1,″Born This Way″,Lady Gaga
2011-03-25,1,″Born This Way″,Lady Gaga
2011-04-01,1,″Born This Way″,Lady Gaga
2011-04-08,1,″Born This Way″,Lady Gaga
2011-04-15,1,On the Floor,Jennifer Lopez featuring Pitbull
2011-04-22,1,A Night like This,Caro Emerald
2011-04-29,1,On the Floor,Jennifer Lopez featuring Pitbull
2011-05-06,1,Sweat,Snoop Dogg vs. David Guetta
2011-05-13,1,Sweat,Snoop Dogg vs. David Guetta
2011-05-20,1,Call My Name,Pietro Lombardi
2011-05-27,1,Call My Name,Pietro Lombardi
2011-06-03,1,Call My Name,Pietro Lombardi
2011-06-10,1,Call My Name,Pietro Lombardi
2011-06-17,1,Party Rock Anthem,LMFAO featuring Lauren Bennett & GoonRock
2011-06-24,1,Mr. Saxobeat,Alexandra Stan
2011-07-01,1,Mr. Saxobeat,Alexandra Stan
2011-07-08,1,Mr. Saxobeat,Alexandra Stan
2011-07-15,1,Mr. Saxobeat,Alexandra Stan
2011-07-22,1,Mr. Saxobeat,Alexandra Stan
2011-07-29,1,Mr. Saxobeat,Alexandra Stan
2011-08-05,1,Mr. Saxobeat,Alexandra Stan
2011-08-12,1,Danza Kuduro,Lucenzo featuring Don Omar
2011-08-19,1,Danza Kuduro,Lucenzo featuring Don Omar
2011-08-26,1,Danza Kuduro,Lucenzo featuring Don Omar
2011-09-02,1,Danza Kuduro,Lucenzo featuring Don Omar
2011-09-09,1,Loca People,Sak Noel
2011-09-16,1,Loca People,Sak Noel
2011-09-23,1,Moves Like Jagger,Maroon 5 featuring Christina Aguilera
2011-09-30,1,I Won't Let You Go,James Morrison
2011-10-07,1,New Age,Marlon Roudette
2011-10-14,1,Brenna tuats guat,Hubert von Goisern
2011-10-21,1,Brenna tuats guat,Hubert von Goisern
2011-10-28,1,Brenna tuats guat,Hubert von Goisern
2011-11-04,1,Brenna tuats guat,Hubert von Goisern
2011-11-11,1,Brenna tuats guat,Hubert von Goisern
2011-11-18,1,Geronimo,Aura Dione
2011-11-25,1,Good Feeling,Flo Rida
2011-12-02,1,Hangover,Taio Cruz featuring Flo Rida
2011-12-09,1,Hangover,Taio Cruz featuring Flo Rida
2011-12-16,1,Hangover,Taio Cruz featuring Flo Rida
2011-12-23,1,Hangover,Taio Cruz featuring Flo Rida
2011-12-30,1,No Top 40 released,No Top 40 released
2012-01-06,1,Hangover,Taio Cruz featuring Flo Rida
2012-01-13,1,Somebody That I Used to Know,Gotye featuring Kimbra
2012-01-20,1,Somebody That I Used to Know,Gotye featuring Kimbra
2012-01-27,1,Ai Se Eu Te Pego!,Michel Teló
2012-02-03,1,Ai Se Eu Te Pego!,Michel Teló
2012-02-10,1,Ai Se Eu Te Pego!,Michel Teló
2012-02-17,1,Ai Se Eu Te Pego!,Michel Teló
2012-02-24,1,Ai Se Eu Te Pego!,Michel Teló
2012-03-02,1,Ai Se Eu Te Pego!,Michel Teló
2012-03-09,1,Ai Se Eu Te Pego!,Michel Teló
2012-03-16,1,She Doesn't Mind,Sean Paul
2012-03-23,1,Ai se eu te pego!,Michel Teló
2012-03-30,1,She Doesn't Mind,Sean Paul
2012-04-06,1,Don't Gimme That,The BossHoss
2012-04-13,1,Don't Gimme That,The BossHoss
2012-04-20,1,Don't Gimme That,The BossHoss
2012-04-27,1,We Are Young,Fun. featuring Janelle Monáe
2012-05-04,1,We Are Young,Fun. featuring Janelle Monáe
2012-05-11,1,Don't Think About Me,Luca Hänni
2012-05-18,1,We Are Young,Fun. featuring Janelle Monáe
2012-05-25,1,Back in Time,Pitbull
2012-06-01,1,Back in Time,Pitbull
2012-06-08,1,Euphoria,Loreen
2012-06-15,1,Euphoria,Loreen
2012-06-22,1,Euphoria,Loreen
2012-06-29,1,Tacata',Tacabro
2012-07-06,1,Tacata',Tacabro
2012-07-13,1,Tacata',Tacabro
2012-07-20,1,Tacata',Tacabro
2012-07-27,1,Tacata',Tacabro
2012-08-03,1,I Follow Rivers,Triggerfinger
2012-08-10,1,I Follow Rivers,Triggerfinger
2012-08-17,1,Don't Wake Me Up,Chris Brown
2012-08-24,1,I Follow Rivers,Triggerfinger
2012-08-31,1,One Day / Reckoning Song,Asaf Avidan
2012-09-07,1,One Day / Reckoning Song,Asaf Avidan
2012-09-14,1,One Day / Reckoning Song,Asaf Avidan
2012-09-21,1,One Day / Reckoning Song,Asaf Avidan
2012-09-28,1,One Day / Reckoning Song,Asaf Avidan
2012-10-05,1,One Day / Reckoning Song,Asaf Avidan
2012-10-12,1,Gangnam Style,PSY
2012-10-19,1,Gangnam Style,PSY
2012-10-26,1,Gangnam Style,PSY
2012-11-02,1,Diamonds,Rihanna
2012-11-09,1,Diamonds,Rihanna
2012-11-16,1,Diamonds,Rihanna
2012-11-23,1,Gangnam Style,PSY
2012-11-30,1,Diamonds,Rihanna
2012-12-07,1,Girl on Fire,Alicia Keys
2012-12-14,1,Girl on Fire,Alicia Keys
2012-12-21,1,Girl on Fire,Alicia Keys
2012-12-28,1,No Top 40 released,No Top 40 released
2013-01-04,1,Einmal um die Welt,Cro
2013-01-11,1,Hall of Fame,The Script featuring Will.i.am
2013-01-18,1,Hall of Fame,The Script featuring Will.i.am
2013-01-25,1,Scream & Shout,Will.i.am featuring Britney Spears
2013-02-01,1,Scream & Shout,Will.i.am featuring Britney Spears
2013-02-08,1,Scream & Shout,Will.i.am featuring Britney Spears
2013-02-15,1,Go for Gold,Andreas Gabalier
2013-02-22,1,Go for Gold,Andreas Gabalier
2013-03-01,1,Go for Gold,Andreas Gabalier
2013-03-08,1,Scream & Shout,Will.i.am featuring Britney Spears
2013-03-15,1,Let Her Go,Passenger
2013-03-22,1,Let Her Go,Passenger
2013-03-29,1,Let Her Go,Passenger
2013-04-05,1,Let Her Go,Passenger
2013-04-12,1,Let Her Go,Passenger
2013-04-19,1,Just Give Me a Reason,Pink featuring Nate Ruess
2013-04-26,1,Just Give Me a Reason,Pink featuring Nate Ruess
2013-05-03,1,Rosana,Wax
2013-05-10,1,Rosana,Wax
2013-05-17,1,Rosana,Wax
2013-05-24,1,Mein Herz,Beatrice Egli
2013-05-31,1,Get Lucky,Daft Punk featuring Pharrell Williams
2013-06-07,1,Get Lucky,Daft Punk featuring Pharrell Williams
2013-06-14,1,Blurred Lines,Robin Thicke featuring T.I. and Pharrell Williams
2013-06-21,1,Blurred Lines,Robin Thicke featuring T.I. and Pharrell Williams
2013-06-28,1,Blurred Lines,Robin Thicke featuring T.I. and Pharrell Williams
2013-07-05,1,Blurred Lines,Robin Thicke featuring T.I. and Pharrell Williams
2013-07-12,1,Wake Me Up!,Avicii
2013-07-19,1,Wake Me Up!,Avicii
2013-07-26,1,Wake Me Up!,Avicii
2013-08-02,1,Wake Me Up!,Avicii
2013-08-09,1,Wake Me Up!,Avicii
2013-08-16,1,Wake Me Up!,Avicii
2013-08-23,1,Wake Me Up!,Avicii
2013-08-30,1,Wake Me Up!,Avicii
2013-09-06,1,Wake Me Up!,Avicii
2013-09-13,1,Roar,Katy Perry
2013-09-20,1,Roar,Katy Perry
2013-09-27,1,Dear Darlin',Olly Murs
2013-10-04,1,Dear Darlin',Olly Murs
2013-10-11,1,Dear Darlin',Olly Murs
2013-10-18,1,Bonfire Heart,James Blunt
2013-10-25,1,Dear Darlin',Olly Murs
2013-11-01,1,Hey Brother,Avicii
2013-11-08,1,Jubel,Klingande
2013-11-15,1,Jubel,Klingande
2013-11-22,1,Jubel,Klingande
2013-11-29,1,Timber,Pitbull featuring Kesha
2013-12-06,1,Stolen Dance,Milky Chance
2013-12-13,1,Timber,Pitbull featuring Kesha
2013-12-20,1,Timber,Pitbull featuring Kesha
2013-12-27,1,No Top 40 released,No Top 40 released
2014-01-03,1,Timber,Pitbull featuring Kesha
2014-01-10,1,Timber,Pitbull featuring Kesha
2014-01-17,1,Timber,Pitbull featuring Kesha
2014-01-24,1,Lieder,Adel Tawil
2014-01-31,1,Hard out Here,Lily Allen
2014-02-07,1,Atemlos durch die Nacht,Helene Fischer
2014-02-14,1,Atemlos durch die Nacht,Helene Fischer
2014-02-21,1,Atemlos durch die Nacht,Helene Fischer
2014-02-28,1,Happy,Pharrell Williams
2014-03-07,1,Happy,Pharrell Williams
2014-03-14,1,Happy,Pharrell Williams
2014-03-21,1,Waves,Mr. Probz
2014-03-28,1,Waves,Mr. Probz
2014-04-04,1,Waves,Mr. Probz
2014-04-11,1,Waves,Mr. Probz
2014-04-18,1,Rather Be,Clean Bandit featuring Jess Glynne
2014-04-25,1,Rather Be,Clean Bandit featuring Jess Glynne
2014-05-02,1,Budapest,George Ezra
2014-05-09,1,Budapest,George Ezra
2014-05-16,1,The One,Aneta Sablik
2014-05-23,1,Rise Like a Phoenix,Conchita Wurst
2014-05-30,1,Traum,Cro
2014-06-06,1,Traum,Cro
2014-06-13,1,Traum,Cro
2014-06-20,1,Traum,Cro
2014-06-27,1,Prayer in C,Lilly Wood and the Prick & Robin Schulz
2014-07-04,1,Prayer in C,Lilly Wood and the Prick & Robin Schulz
2014-07-11,1,Prayer in C,Lilly Wood and the Prick & Robin Schulz
2014-07-18,1,Prayer in C,Lilly Wood and the Prick & Robin Schulz
2014-07-25,1,Auf uns,Andreas Bourani
2014-08-01,1,Prayer in C,Lilly Wood and the Prick & Robin Schulz
2014-08-08,1,Atemlos durch die Nacht,Helene Fischer
2014-08-15,1,Lovers on the Sun,David Guetta featuring Sam Martin
2014-08-22,1,Lovers on the Sun,David Guetta featuring Sam Martin
2014-08-29,1,Wicked Wonderland,Martin Tungevaag
2014-09-05,1,Wicked Wonderland,Martin Tungevaag
2014-09-12,1,Wicked Wonderland,Martin Tungevaag
2014-09-19,1,Wicked Wonderland,Martin Tungevaag
2014-09-26,1,Wicked Wonderland,Martin Tungevaag
2014-10-03,1,All About That Bass,Meghan Trainor
2014-10-10,1,All About That Bass,Meghan Trainor
2014-10-17,1,All About That Bass,Meghan Trainor
2014-10-24,1,All About That Bass,Meghan Trainor
2014-10-31,1,All About That Bass,Meghan Trainor
2014-11-07,1,All About That Bass,Meghan Trainor
2014-11-14,1,Fade Out Lines,The Avener
2014-11-21,1,Dangerous,David Guetta featuring Sam Martin
2014-11-28,1,Dangerous,David Guetta featuring Sam Martin
2014-12-05,1,Dangerous,David Guetta featuring Sam Martin
2014-12-12,1,Dangerous,David Guetta featuring Sam Martin
2014-12-19,1,The Hanging Tree,James Newton Howard featuring Jennifer Lawrence
2014-12-26,1,No Top 40 released,No Top 40 released
2015-01-02,1,Take Me to Church,Hozier
2015-01-09,1,Take Me to Church,Hozier
2015-01-16,1,Take Me to Church,Hozier
2015-01-23,1,Take Me to Church,Hozier
2015-01-30,1,Take Me to Church,Hozier
2015-02-06,1,Take Me to Church,Hozier
2015-02-13,1,Take Me to Church,Hozier
2015-02-20,1,Love Me like You Do,Ellie Goulding
2015-02-27,1,Love Me like You Do,Ellie Goulding
2015-03-06,1,Love Me like You Do,Ellie Goulding
2015-03-13,1,Love Me like You Do,Ellie Goulding
2015-03-20,1,Cheerleader,OMI
2015-03-27,1,Are You with Me,Lost Frequencies
2015-04-03,1,Are You with Me,Lost Frequencies
2015-04-10,1,Are You with Me,Lost Frequencies
2015-04-17,1,See You Again,Wiz Khalifa featuring Charlie Puth
2015-04-24,1,See You Again,Wiz Khalifa featuring Charlie Puth
2015-05-01,1,See You Again,Wiz Khalifa featuring Charlie Puth
2015-05-08,1,See You Again,Wiz Khalifa featuring Charlie Puth
2015-05-15,1,See You Again,Wiz Khalifa featuring Charlie Puth
2015-05-22,1,See You Again,Wiz Khalifa featuring Charlie Puth
2015-05-29,1,Want to Want Me,Jason Derulo
2015-06-05,1,Heroes,Måns Zelmerlöw
2015-06-12,1,Heroes,Måns Zelmerlöw
2015-06-19,1,Ain't Nobody,Felix Jaehn featuring Jasmine Thompson
2015-06-26,1,Waiting for Love,Avicii
2015-07-03,1,Waiting for Love,Avicii
2015-07-10,1,Supergirl,Anna Naklab featuring Alle Farben & YOUNOTUS
2015-07-17,1,Supergirl,Anna Naklab featuring Alle Farben & YOUNOTUS
2015-07-24,1,Reality,Lost Frequencies featuring Janieck Devy
2015-07-31,1,Reality,Lost Frequencies featuring Janieck Devy
2015-08-07,1,Reality,Lost Frequencies featuring Janieck Devy
2015-08-14,1,Drag Me Down,One Direction
2015-08-21,1,Sugar,Robin Schulz featuring Francesco Yates
2015-08-28,1,Sugar,Robin Schulz featuring Francesco Yates
2015-09-04,1,Schweigeminute,Raoul Haspel
2015-09-11,1,What Do You Mean?,Justin Bieber
2015-09-18,1,Schrei nach Liebe,Die Ärzte
2015-09-25,1,Astronaut,Sido featuring Andreas Bourani
2015-10-02,1,Astronaut,Sido featuring Andreas Bourani
2015-10-09,1,Astronaut,Sido featuring Andreas Bourani
2015-10-16,1,Astronaut,Sido featuring Andreas Bourani
2015-10-23,1,Astronaut,Sido featuring Andreas Bourani
2015-10-30,1,Astronaut,Sido featuring Andreas Bourani
2015-11-06,1,Hello,Adele
2015-11-13,1,Hello,Adele
2015-11-20,1,Hello,Adele
2015-11-27,1,Ham kummst,Seiler und Speer
2015-12-04,1,Hello,Adele
2015-12-11,1,Ham kummst,Seiler und Speer
2015-12-18,1,Ham kummst,Seiler und Speer
2015-12-25,1,Ham kummst,Seiler und Speer
2016-01-01,1,No Top 40 released,No Top 40 released
2016-01-08,1,Ham kummst,Seiler und Speer
2016-01-15,1,7 Years,Lukas Graham
2016-01-22,1,7 Years,Lukas Graham
2016-01-29,1,7 Years,Lukas Graham
2016-02-05,1,Faded,Alan Walker
2016-02-12,1,Faded,Alan Walker
2016-02-19,1,Faded,Alan Walker
2016-02-26,1,Faded,Alan Walker
2016-03-04,1,Faded,Alan Walker
2016-03-11,1,Faded,Alan Walker
2016-03-18,1,Faded,Alan Walker
2016-03-25,1,Faded,Alan Walker
2016-04-01,1,Faded,Alan Walker
2016-04-08,1,Faded,Alan Walker
2016-04-15,1,Faded,Alan Walker
2016-04-22,1,Faded,Alan Walker
2016-04-29,1,Cheap Thrills,Sia
2016-05-06,1,Cheap Thrills,Sia
2016-05-13,1,Cheap Thrills,Sia
2016-05-20,1,Cheap Thrills,Sia
2016-05-27,1,The Sound of Silence,Disturbed
2016-06-03,1,The Sound of Silence,Disturbed
2016-06-10,1,The Sound of Silence,Disturbed
2016-06-17,1,The Sound of Silence,Disturbed
2016-06-24,1,The Sound of Silence,Disturbed
2016-07-01,1,The Sound of Silence,Disturbed
2016-07-08,1,The Sound of Silence,Disturbed
2016-07-15,1,"Don't Be So Shy""",Imany
2016-07-22,1,"Don't Be So Shy""",Imany
2016-07-29,1,"Don't Be So Shy""",Imany
2016-08-05,1,"Don't Be So Shy""",Imany
2016-08-12,1,"Don't Be So Shy""",Imany
2016-08-19,1,"Don't Be So Shy""",Imany
2016-08-26,1,"Don't Be So Shy""",Imany
2016-09-02,1,Cold Water,Major Lazer featuring Justin Bieber and MØ
2016-09-09,1,Don't Be So Shy,Imany
2016-09-16,1,Das Geschenk,Sportfreunde Stiller
2016-09-23,1,Jedermann,Pizzera & Jaus
2016-09-30,1,Jedermann,Pizzera & Jaus
2016-10-07,1,Human,Rag'n'Bone Man
2016-10-14,1,Human,Rag'n'Bone Man
2016-10-21,1,Human,Rag'n'Bone Man
2016-10-28,1,Human,Rag'n'Bone Man
2016-11-04,1,Human,Rag'n'Bone Man
2016-11-11,1,Human,Rag'n'Bone Man
2016-11-18,1,Human,Rag'n'Bone Man
2016-11-25,1,Human,Rag'n'Bone Man
2016-12-02,1,Human,Rag'n'Bone Man
2016-12-09,1,Rockabye,Clean Bandit featuring Sean Paul and Anne-Marie
2016-12-16,1,Rockabye,Clean Bandit featuring Sean Paul and Anne-Marie
2016-12-23,1,Rockabye,Clean Bandit featuring Sean Paul and Anne-Marie
2016-12-30,1,No Top 40 released,No Top 40 released
2017-01-06,1,Hallelujah,Pentatonix
2017-01-13,1,Alone,Alan Walker
