date,rank,song,artist
2024-05-04,1,I Like the Way You Kiss Me,Artemas
2024-05-04,1,Beautiful Things,Benson Boone
2024-05-11,1,I Like the Way You Kiss Me,Artemas
2024-05-11,1,Beautiful Things,Benson Boone
2024-05-18,1,Europapa,Joost
2024-05-18,1,Beautiful Things,Benson Boone
2024-05-25,1,Europapa,Joost
2024-05-25,1,Imagine,Carbonne
2024-06-01,1,Imagine,Carbonne
2024-06-01,1,Europapa,Joost
2024-06-08,1,Beautiful Things,Benson Boone
2024-06-08,1,Europapa,Joost
2024-06-15,1,Imagine,Carbonne
2024-06-15,1,Stargazing,Myles Smith
2024-06-22,1,Imagine,Carbonne
2024-06-22,1,Stargazing,Myles Smith
2024-06-29,1,Espresso,Sabrina Carpenter
2024-07-06,1,Spider,Gims and Dystinct
2024-07-06,1,Stumblin' In,Cyril
2024-07-13,1,Imagine,Carbonne
2024-07-13,1,Belong Together,Mark Ambor
2024-07-20,1,Spider,Gims and Dystinct
2024-07-20,1,Belong Together,Mark Ambor
2024-07-27,1,Belong Together,Mark Ambor
2024-07-27,1,Spider,Gims and Dystinct
2024-08-03,1,Spider,Gims and Dystinct
2024-08-03,1,Stargazing,Myles Smith
2024-08-10,1,Spider,Gims and Dystinct
2024-08-10,1,Stargazing,Myles Smith
2024-08-17,1,Stargazing,Myles Smith
2024-08-17,1,Spider,Gims and Dystinct
2024-08-24,1,Stargazing,Myles Smith
2024-08-24,1,Spider,Gims and Dystinct
2024-08-31,1,Move,Adam Port and Stryv featuring Malachiii
2024-08-31,1,Spider,Gims and Dystinct
2024-09-07,1,Spider,Gims and Dystinct
2024-09-07,1,Ik wil dat je liegt,Hannah Mae and Maksim
2024-09-14,1,Ik wil dat je liegt,Hannah Mae and Maksim
2024-09-14,1,Sois pas timide,Gims
2024-09-21,1,Black Friday,Lost Frequencies and Tom Odell
2024-09-21,1,Sois pas timide,Gims
2024-09-28,1,Sois pas timide,Gims
2024-09-28,1,A Bar Song,Shaboozey
2024-10-05,1,Black Friday,Lost Frequencies and Tom Odell
2024-10-05,1,Sois pas timide,Gims
2024-10-12,1,Sois pas timide,Gims
2024-10-12,1,Die with a Smile,Lady Gaga and Bruno Mars
2024-10-19,1,Cartier Santos,SDM
2024-10-19,1,Het midden,Pommelien Thijs and Meau
2024-10-26,1,Het midden,Pommelien Thijs and Meau
2024-10-26,1,Cartier Santos,SDM
2024-11-02,1,A Bar Song,Shaboozey
2024-11-02,1,Sois pas timide,Gims
2024-11-09,1,Sois pas timide,Gims
2024-11-09,1,A Bar Song,Shaboozey
2024-11-16,1,Die with a Smile,Lady Gaga and Bruno Mars
2024-11-16,1,Sois pas timide,Gims
2024-11-23,1,Sois pas timide,Gims
2024-11-23,1,Het midden,Pommelien Thijs and Meau
2024-11-30,1,Sois pas timide,Gims
2024-11-30,1,That's So True,Gracie Abrams
2024-12-07,1,Ma meilleure ennemie,Stromae and Pomme
2024-12-07,1,That's So True,Gracie Abrams
2024-12-14,1,That's So True,Gracie Abrams
2024-12-14,1,Nanani Nanana,Gazo
2024-12-21,1,That's So True,Gracie Abrams
2024-12-21,1,Nanani Nanana,Gazo
2024-12-28,1,Het midden,Pommelien Thijs and Meau
2024-12-28,1,Ma meilleure ennemie,Stromae and Pomme
2025-01-04,1,That's So True,Gracie Abrams
2025-01-04,1,Ma meilleure ennemie,Stromae and Pomme
2025-01-11,1,That's So True,Gracie Abrams
2025-01-11,1,Ma meilleure ennemie,Stromae and Pomme
2025-01-18,1,That's So True,Gracie Abrams
2025-01-18,1,Ma meilleure ennemie,Stromae and Pomme
2025-01-25,1,APT.,Rosé and Bruno Mars
2025-01-25,1,That's So True,Gracie Abrams
2025-02-01,1,APT.,Rosé and Bruno Mars
2025-02-08,1,APT.,Rosé and Bruno Mars
2025-02-15,1,APT.,Rosé and Bruno Mars
2025-02-15,1,Messy,Lola Young
2025-02-22,1,APT.,Rosé and Bruno Mars
2025-02-22,1,Messy,Lola Young
2025-03-01,1,Ciel,Gims
2025-03-01,1,Messy,Lola Young
2025-03-08,1,Messy,Lola Young
2025-03-08,1,Ciel,Gims
2025-03-15,1,Messy,Lola Young
2025-03-15,1,Ciel,Gims
2025-03-22,1,Messy,Lola Young
2025-03-22,1,Ciel,Gims
2025-03-29,1,Atlas,Pommelien Thijs
2025-03-29,1,Ciel,Gims
2025-04-05,1,Ciel,Gims
2025-04-05,1,Atlas,Pommelien Thijs
2025-04-12,1,Atlas,Pommelien Thijs
2025-04-12,1,Ciel,Gims
2025-04-19,1,Atlas,Pommelien Thijs
2025-04-19,1,Messy,Lola Young
2025-04-26,1,Atlas,Pommelien Thijs
2025-04-26,1,Ciel,Gims
2025-05-03,1,Atlas,Pommelien Thijs
2025-05-03,1,Ciel,Gims
2025-05-10,1,Atlas,Pommelien Thijs
2025-05-10,1,Ciel,Gims
2025-05-17,1,Ordinary,Alex Warren
2025-05-17,1,Atlas,Pommelien Thijs
2025-05-24,1,Ordinary,Alex Warren
2025-05-24,1,Kyky2bondy,Hamza
2025-05-31,1,Kyky2bondy,Hamza
2025-05-31,1,Ordinary,Alex Warren
2025-06-07,1,Impardonnable,Damso
2025-06-07,1,Atlas,Pommelien Thijs
2025-06-14,1,Atlas,Pommelien Thijs
2025-06-14,1,Impardonnable,Damso
2025-06-21,1,Ordinary,Alex Warren
2025-06-28,1,Atlas,Pommelien Thijs
2025-06-28,1,Kyky2bondy,Hamza
2025-07-05,1,Ordinary,Alex Warren
2025-07-05,1,Atlas,Pommelien Thijs
2025-07-12,1,Ordinary,Alex Warren
2025-07-12,1,Azizam,Ed Sheeran
2025-07-19,1,Ordinary,Alex Warren
2025-07-19,1,Atlas,Pommelien Thijs
2025-07-26,1,Ordinary,Alex Warren
2025-07-26,1,Atlas,Pommelien Thijs
2025-08-02,1,Atlas,Pommelien Thijs
2025-08-02,1,Ordinary,Alex Warren
2025-08-09,1,Charger,Triangle des Bermudes
2025-08-09,1,Atlas,Pommelien Thijs
2025-08-16,1,Soleil bleu,Bleu Soleil with Luiza
2025-08-16,1,Atlas,Pommelien Thijs
2025-08-23,1,Soleil bleu,Bleu Soleil with Luiza
2025-08-23,1,Atlas,Pommelien Thijs
2025-08-30,1,Atlas,Pommelien Thijs
2025-08-30,1,Soleil bleu,Bleu Soleil with Luiza
2025-09-06,1,Soleil bleu,Bleu Soleil with Luiza
2025-09-06,1,Atlas,Pommelien Thijs
2025-09-13,1,Soleil bleu,Bleu Soleil with Luiza
2025-09-13,1,Atlas,Pommelien Thijs
2025-09-20,1,Soleil bleu,Bleu Soleil with Luiza
2025-09-20,1,Atlas,Pommelien Thijs
2025-09-27,1,Soleil bleu,Bleu Soleil with Luiza
2025-09-27,1,Man I Need,Olivia Dean
2025-10-04,1,Soleil bleu,Bleu Soleil with Luiza
2025-10-04,1,Man I Need,Olivia Dean
2025-10-11,1,Soleil bleu,Bleu Soleil with Luiza
2025-10-11,1,The Fate of Ophelia,Taylor Swift
2025-10-18,1,Soleil bleu,Bleu Soleil with Luiza
2025-10-18,1,The Fate of Ophelia,Taylor Swift
2025-10-25,1,Melodrama,Disiz and Theodora
2025-10-25,1,Man I Need,Olivia Dean
2025-11-01,1,Melodrama,Disiz and Theodora
2025-11-01,1,Man I Need,Olivia Dean
2025-11-08,1,Man I Need,Olivia Dean
2025-11-08,1,Melodrama,Disiz and Theodora
2025-11-15,1,Man I Need,Olivia Dean
2025-11-15,1,Melodrama,Disiz and Theodora
2025-11-22,1,Man I Need,Olivia Dean
2025-11-22,1,Melodrama,Disiz and Theodora
2025-11-29,1,Melodrama,Disiz and Theodora
2025-11-29,1,The Fate of Ophelia,Taylor Swift
2025-12-06,1,The Fate of Ophelia,Taylor Swift
2025-12-06,1,Melodrama,Disiz and Theodora
2025-12-13,1,Man I Need,Olivia Dean
2025-12-13,1,Melodrama,Disiz and Theodora
2025-12-20,1,Melodrama,Disiz and Theodora
2025-12-20,1,The Fate of Ophelia,Taylor Swift
2025-12-27,1,Melodrama,Disiz and Theodora
2025-12-27,1,The Fate of Ophelia,Taylor Swift
2026-01-03,1,The Fate of Ophelia,Taylor Swift
2026-01-03,1,Melodrama,Disiz and Theodora
2026-01-10,1,Man I Need,Olivia Dean
2026-01-10,1,Melodrama,Disiz and Theodora
2026-01-17,1,The Fate of Ophelia,Taylor Swift
2026-01-17,1,Melodrama,Disiz and Theodora
2026-01-24,1,I Just Might,Bruno Mars
2026-01-24,1,Melodrama,Disiz and Theodora
2026-01-31,1,I Just Might,Bruno Mars
2026-01-31,1,Melodrama,Disiz and Theodora
2026-02-07,1,I Just Might,Bruno Mars
2026-02-07,1,Melodrama,Disiz and Theodora
2026-02-14,1,Gabriela,Katseye
2026-02-14,1,I Just Might,Bruno Mars
2026-02-21,1,I Just Might,Bruno Mars
2026-02-21,1,Melodrama,Disiz and Theodora
2026-02-28,1,I Just Might,Bruno Mars
2026-02-28,1,Melodrama,Disiz and Theodora
2026-03-07,1,I Just Might,Bruno Mars
2026-03-07,1,What You Want,Angèle featuring Justice
